,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Age Groups
6339,172018,J. Maidana,36,Argentina,72,72,River Plate,425000,8000,1641,Right,1,3,2,Low/ High,Normal (185+),Substitute,2021-02-12,2023,185cm,86kg,595000,4.0,Senior
6340,257873,W. Burrell,32,England,62,62,Harrogate Town,250000,2000,1641,Right,1,4,2,Medium/ High,Normal (170-185),Left Center Back,2016-01-01,2023,178cm,72kg,438000,6.0,Senior
6341,248385,R. Piccoli,21,Italy,69,79,Hellas Verona,3200000,16000,1641,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-01-01,2023,183cm,78kg,5376265,20.0,Young
6342,263927,22 S. Aka,26,Côte d'Ivoire,62,65,Altay SK,475000,3000,1641,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-08-04,2023,183cm,77kg,962000,5.0,Adult
6343,257195,S. Muratore,24,Italy,63,69,Atalanta,750000,8000,1641,Right,1,2,2,Medium/ Medium,Normal (185+),Reserve,2020-09-01,2023,186cm,74kg,1400000,32.0,Adult
6344,255716,Thiago,25,Brazil,63,66,Cracovia,625000,2000,1641,Right,1,3,3,Medium/ Medium,Lean (170-185),Substitute,2020-02-01,2023,177cm,60kg,891000,21.0,Adult
6345,262685,Leândro,33,Brazil,66,66,Radomiak Radom,525000,2000,1641,Left,1,3,3,High/ Medium,Normal (170-185),Right Midfielder,2012-03-01,2024,175cm,74kg,709000,9.0,Senior
6346,226601,Vitor Hugo,31,Brazil,77,77,Trabzonspor,7000000,33000,1641,Left,1,2,2,Medium/ High,Normal (185+),Left Center Back,2020-10-05,2024,187cm,80kg,13300000,13.0,Senior
6347,261355,22 C. Marcial,25,Argentina,62,66,Platense,525000,2000,1641,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2019-08-15,2023,179cm,80kg,801000,17.0,Adult
6348,227764,J. Jones,24,England,66,71,Oxford United,1300000,4000,1641,Left,1,2,3,Medium/ Low,Lean (170-185),Substitute,2022-07-29,2023,177cm,72kg,2400000,12.0,Adult
6349,257414,P. Ba,29,Mauritania,66,66,Le Havre AC,850000,3000,1641,Right,1,3,2,High/ Low,Normal (170-185),Substitute,2021-09-01,2024,174cm,68kg,1500000,29.0,Adult
6350,262740,M. Pašalić,21,Croatia,64,73,Borussia Dortmund II,1300000,950,1641,Left,1,3,3,High/ Medium,Normal (170-185),Substitute,2021-07-01,2023,177cm,74kg,2100000,7.0,Young
6351,262368,22 K. Davis,33,England,59,59,Sutton United,140000,2000,1641,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2017-07-01,2023,172cm,70kg,245000,8.0,Senior
6352,267606,22 Vaquero,17,Spain,60,81,Real Zaragoza,775000,500,1641,Left,1,2,2,Medium/ Medium,Normal (170-185),Reserve,2022-01-11,2023,184cm,76kg,2000000,38.0,Young
6353,246203,S. Plaza,23,Ecuador,66,75,Real Valladolid CF,1900000,6000,1641,Right,1,3,4,High/ Medium,Lean (185+),Reserve,2019-01-01,2023,188cm,86kg,4600000,29.0,Adult
6354,268419,22 Marc Jurado,17,Spain,61,79,Manchester United,775000,650,1641,Right,1,4,2,High/ Medium,Lean (170-185),Reserve,2021-04-27,2023,178cm,65kg,1900000,77.0,Young
6355,262442,R. Negru,23,Romania,66,73,FC U Craiova 1948,1600000,3000,1640,Right,1,3,2,High/ High,Normal (170-),Right Back,2018-07-01,2024,168cm,68kg,2500000,2.0,Adult
6356,258925,Clau Mendes,21,Spain,64,70,Unión Deportiva Las Palmas,950000,2000,1640,Right,1,4,4,Medium/ Medium,Lean (185+),Substitute,2020-08-01,2023,186cm,78kg,1700000,29.0,Young
6357,256219,L. Horn,23,Germany,62,70,F.C. Hansa Rostock,875000,2000,1640,Left,1,3,2,High/ Medium,Lean (170-185),Reserve,2020-09-29,2023,177cm,72kg,1500000,41.0,Adult
6358,242486,22 A. Succar,25,Peru,66,69,Club Universitario de Deportes,1100000,500,1640,Right,1,3,3,High/ Low,Normal (170-185),Substitute,2021-01-15,2023,180cm,78kg,2400000,7.0,Adult
6359,243244,H. Türkmen,24,Turkey,67,70,Trabzonspor,1200000,9000,1640,Right,1,4,2,Medium/ High,Normal (170-185),Substitute,2017-11-22,2023,183cm,78kg,2400000,4.0,Adult
6360,257151,22 P. Argañaraz,22,Argentina,66,73,Club Atlético Central Córdoba,1800000,4000,1640,Right,1,3,2,High/ Medium,Normal (170-185),Substitute,2020-07-07,2023,173cm,69kg,3000000,28.0,Young
6361,207562,S. Andersson,30,Sweden,71,71,1. FC Köln,1800000,18000,1640,Right,1,2,2,Medium/ Medium,Normal (185+),Reserve,2020-09-15,2023,190cm,86kg,3200000,9.0,Adult
6362,258598,22 N. Khacef,23,Algeria,67,74,CD Tondela,1900000,2000,1640,Left,1,2,2,Medium/ Medium,Normal (170-185),Substitute,2020-09-03,2023,179cm,77kg,4400000,24.0,Adult
6363,258165,A. Musaba,21,Netherlands,66,76,AS Monaco,1900000,9000,1640,Right,1,5,3,Medium/ Low,Normal (170-185),Reserve,2020-06-26,2025,182cm,72kg,4000000,52.0,Young
6364,239268,N. Manzambi,25,Switzerland,65,68,FC Winterthur,950000,2000,1640,Right,1,3,3,High/ Medium,Stocky (170-185),Substitute,2021-07-07,2024,179cm,83kg,1400000,17.0,Adult
6365,263635,I. Bamba,20,Côte d'Ivoire,64,79,Vitória de Guimarães,1300000,2000,1640,Right,1,2,2,Medium/ Medium,Lean (170-185),Reserve,2020-07-01,2025,184cm,68kg,3500000,22.0,Young
6366,248209,22 P. Maslov,21,Russia,67,75,Spartak Moskva,2100000,11000,1640,Right,1,3,2,Medium/ High,Normal (170-185),Reserve,2018-07-01,2024,184cm,75kg,3800000,39.0,Young
6367,250763,E. Engelhardt,24,Germany,64,67,VfL Osnabrück,800000,1000,1640,Left,1,2,2,Medium/ Medium,Stocky (170-185),Left Striker,2022-07-01,2024,179cm,78kg,1200000,9.0,Adult
6368,24225,13 W. Sonck,33,Belgium,65,65,Waasland-Beveren,240000,2000,1640,Right,2,4,2,Medium/ Low,Stocky (170-185),Striker,2012-10-01,2023,175cm,76kg,5376265,14.0,Senior
6369,233841,C. Cuesta,23,Colombia,72,79,KRC Genk,4400000,10000,1640,Right,1,3,2,Medium/ High,Normal (170-185),Right Center Back,2019-07-02,2024,179cm,81kg,7500000,46.0,Adult
6370,268985,S. Al Brake,26,Qatar,66,68,Manchester United,0,0,1640,Left,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-01-01,2023,180cm,62kg,5376265,22.0,Adult
6371,253242,22 A. Martínez,28,Argentina,68,68,Club Libertad,1200000,600,1640,Left,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2019-01-01,2023,181cm,74kg,2600000,38.0,Adult
6372,256620,L. Gibbs,19,England,61,74,Norwich City,775000,4000,1640,Right,1,3,2,Medium/ High,Lean (170-185),Reserve,2021-07-23,2025,178cm,65kg,2000000,46.0,Young
6373,257871,22 Sergio Carrasco,22,Spain,62,70,SD Huesca,900000,2000,1640,Right,1,3,3,Medium/ Medium,Normal (170-185),Reserve,2020-08-05,2023,176cm,69kg,1600000,39.0,Young
6374,257363,21 Arnedo,24,Spain,63,70,UD Logroñés,950000,2000,1640,Right,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2017-07-01,2023,178cm,69kg,1700000,6.0,Adult
6375,256476,M. Cho,18,France,70,85,Real Sociedad,3700000,7000,1640,Left,1,3,3,High/ Medium,Normal (170-185),Substitute,2022-07-01,2027,182cm,73kg,10100000,11.0,Young
6376,266871,22 L. Warrington,18,England,59,69,Tranmere Rovers,475000,4000,1640,Right,1,3,2,Medium/ Medium,Lean (170-185),Left Central Midfielder,2021-01-01,2023,175cm,75kg,5376265,19.0,Young
6377,257920,C. Tengstedt,22,Denmark,63,71,Rosenborg BK,1100000,2000,1640,Right,1,3,3,Medium/ Medium,Lean (170-185),Substitute,2022-08-01,2026,184cm,77kg,1600000,17.0,Young
6378,193601,G. Pezzella,31,Argentina,77,77,Real Betis Balompié,7000000,22000,1639,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2021-08-19,2025,186cm,81kg,14700000,16.0,Senior
6379,256770,22 K. Kurt,19,Germany,62,71,Borussia Mönchengladbach,825000,2000,1639,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2020-05-31,2023,174cm,69kg,1600000,33.0,Young
6380,201265,N. Helenius,31,Denmark,70,70,Silkeborg IF,1300000,8000,1639,Right,1,3,3,Medium/ Low,Lean (185+),Striker,2021-01-01,2024,196cm,85kg,1600000,11.0,Senior
6381,259751,M. Hoppe,21,United States,69,78,RCD Mallorca,3200000,10000,1639,Right,1,4,3,Medium/ Medium,Lean (185+),Reserve,2021-08-31,2025,191cm,80kg,7700000,2.0,Young
6382,253461,L. Cundle,20,England,60,76,Wolverhampton Wanderers,650000,8000,1639,Right,1,3,2,Medium/ Medium,Lean (170-),Substitute,2018-10-09,2026,170cm,62kg,1600000,39.0,Young
6383,253313,22 I. Pereira,23,Uruguay,65,72,Centro Atlético Fénix,1400000,500,1639,Left,1,2,3,High/ Medium,Lean (170-185),Left Midfielder,2018-07-01,2023,178cm,66kg,3300000,9.0,Adult
6384,257412,J. Moutachy,24,France,65,70,Chamois Niortais Football Club,1000000,2000,1639,Right,1,3,2,High/ Medium,Normal (170-185),Right Back,2020-06-30,2023,175cm,68kg,1800000,29.0,Adult
6385,254449,22 B. Palacios,26,Ecuador,64,65,CS Emelec,700000,500,1639,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2020-01-20,2023,185cm,85kg,1600000,30.0,Adult
6386,164468,22 G. Cahill,35,England,74,74,AFC Bournemouth,1100000,20000,1639,Right,3,3,2,Medium/ Medium,Normal (185+),Substitute,2021-08-20,2023,193cm,88kg,2100000,24.0,Senior
6387,215437,D. Fisher,28,England,70,70,Middlesbrough,1400000,15000,1639,Right,1,3,3,Medium/ High,Normal (170-185),Substitute,2021-01-29,2023,175cm,70kg,2700000,24.0,Adult
6388,242958,P. Jaeckel,23,Germany,74,79,1. FC Union Berlin,6000000,20000,1639,Right,1,3,2,Medium/ High,Normal (185+),Right Center Back,2021-07-01,2025,186cm,83kg,11300000,3.0,Adult
6389,253989,21 J. Andía,32,Bolivia,64,64,Club Atlético Palmaflor,450000,4000,1639,Right,1,2,2,Medium/ High,Normal (170-185),Reserve,2021-01-05,2023,176cm,70kg,968000,29.0,Senior
6390,257803,D. Miculescu,21,Romania,67,76,FCSB (Steaua),2300000,5000,1639,Left,1,3,3,Medium/ Medium,Normal (185+),Substitute,2022-08-01,2023,189cm,83kg,3600000,11.0,Young
6391,239977,N. Kühn,22,Germany,70,76,SK Rapid Wien,2600000,14000,1639,Left,1,3,3,Medium/ Medium,Normal (170-185),Central Attacking Midfielder,2022-07-01,2026,176cm,69kg,4400000,7.0,Young
6392,258679,D. Kruse,20,Denmark,61,73,AC Horsens,775000,2000,1639,Right,1,3,2,Medium/ Medium,Lean (185+),Central Defensive Midfielder,2020-09-07,2025,185cm,80kg,1100000,23.0,Young
6393,243749,22 S. Mamba,27,Germany,66,66,F.C. Hansa Rostock,925000,4000,1639,Right,1,4,3,High/ Medium,Stocky (170-185),Substitute,2021-06-14,2023,177cm,75kg,1400000,11.0,Adult
6394,258258,T. Machairas,22,Greece,68,79,AEK Athens,2700000,500,1639,Right,1,4,4,Medium/ Medium,Normal (170-185),Reserve,2020-02-18,2026,179cm,74kg,6500000,53.0,Young
6395,230218,Fabiano Sonta,30,Brazil,72,72,Fluminense,1900000,15000,1639,Right,1,3,2,Medium/ Medium,Stocky (170-185),Right Defensive Midfielder,2022-06-20,2025,181cm,82kg,3600000,14.0,Adult
6396,257068,P. Bonilla,22,Venezuela,62,68,Portland Timbers,600000,1000,1639,Right,1,3,2,High/ Medium,Normal (170-185),Substitute,2020-06-18,2023,173cm,70kg,1000000,28.0,Young
6397,247385,L. Buchanan,21,England,68,78,SV Werder Bremen,2600000,6000,1639,Left,1,3,2,High/ Medium,Lean (170-185),Substitute,2022-07-04,2023,175cm,73kg,5200000,26.0,Young
6398,255585,22 Y. Hakamata,25,Japan,64,68,Yokohama FC,725000,1000,1639,Left,1,3,2,Medium/ High,Lean (170-185),Substitute,2019-01-01,2023,183cm,75kg,961000,3.0,Adult
6399,261654,O. El Hilali,18,Morocco,66,78,RCD Espanyol de Barcelona,1900000,1000,1639,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2021-04-04,2025,183cm,75kg,4400000,26.0,Young
6400,259093,F. Bonifazi,26,Uruguay,65,66,Club Atlético Peñarol,775000,500,1639,Left,1,3,2,High/ Medium,Lean (170-185),Substitute,2022-02-03,2023,173cm,72kg,1700000,31.0,Adult
6401,254408,21 R. Céspedes,21,Peru,62,67,Club Atlético Grau,575000,500,1639,Left,1,3,2,High/ Low,Lean (170-185),Left Back,2019-01-06,2023,180cm,79kg,1300000,20.0,Young
6402,264378,22 M. Maccari,20,Argentina,63,72,Newell's Old Boys,1000000,2000,1639,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-08-22,2023,183cm,78kg,1700000,30.0,Young
6403,269714,E. Tintiş,18,Turkey,60,76,Fatih Karagümrük S.K.,600000,1000,1639,Left,1,2,2,Medium/ Medium,Lean (185+),Substitute,2022-06-14,2024,187cm,77kg,1600000,3.0,Young
6404,255185,22 Y. Suzuki,19,Japan,64,73,Shimizu S-Pulse,1300000,750,1639,Right,1,3,2,Medium/ Medium,Lean (170-185),Right Striker,2020-01-16,2024,175cm,66kg,1900000,23.0,Young
6405,251688,F. Greilinger,21,Germany,64,75,TSV 1860 München,1300000,700,1639,Left,1,3,2,High/ Medium,Lean (170-185),Substitute,2019-07-01,2024,175cm,68kg,2100000,11.0,Young
6406,198543,A. Greene,32,Republic of Ireland,62,62,Shamrock Rovers,325000,900,1639,Left,1,3,3,High/ High,Normal (170-185),Substitute,2018-07-07,2023,177cm,79kg,504000,9.0,Senior
6407,253542,21 B. Palacios,22,Peru,61,68,Cusco Fútbol Club,675000,500,1639,Right,1,4,2,Medium/ Low,Lean (170-185),Substitute,2020-01-01,2023,176cm,63kg,1600000,11.0,Young
6408,258444,E. Guessand,21,France,70,79,FC Nantes,3600000,17000,1638,Right,1,3,3,Medium/ Medium,Normal (185+),Right Striker,2021-01-01,2023,185cm,79kg,5376265,7.0,Young
6409,261378,A. Chávez,24,Peru,63,70,Cienciano,925000,500,1638,Left,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2022-01-01,2023,178cm,66kg,2200000,16.0,Adult
6410,261334,R. Berlinski,27,Germany,64,64,Rot-Weiß Essen,625000,2000,1638,Right,1,3,3,Medium/ Medium,Lean (170-185),Striker,2022-07-01,2023,182cm,74kg,906000,9.0,Adult
6411,256862,22 K. Stratznig,19,Austria,64,76,RZ Pellets Wolfsberger AC,1300000,2000,1638,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2020-06-10,2023,183cm,74kg,2100000,33.0,Young
6412,261275,M. Ramírez,23,Argentina,68,77,Godoy Cruz,2700000,4000,1638,Right,1,3,3,Medium/ Low,Lean (170-185),Left Midfielder,2021-02-23,2023,183cm,76kg,4600000,16.0,Adult
6413,258316,E. Dinkçi,20,Germany,65,77,SV Werder Bremen,1700000,5000,1638,Right,1,3,2,Medium/ Medium,Lean (185+),Substitute,2020-07-01,2024,188cm,72kg,3400000,43.0,Young
6414,212106,D. Connolly,27,Republic of Ireland,62,62,Morecambe,425000,2000,1638,Right,1,3,3,Medium/ Medium,Normal (170-185),Right Winger,2022-01-31,2023,176cm,69kg,744000,11.0,Adult
6415,268557,L. Checco,18,Peru,58,72,Cienciano,475000,500,1638,Right,1,3,3,Medium/ Medium,Normal (170-185),Reserve,2022-01-01,2024,174cm,64kg,1300000,32.0,Young
6416,270946,G. Kekana,29,South Africa,67,67,Mamelodi Sundowns FC,850000,500,1638,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-07-09,2026,179cm,72kg,1900000,20.0,Adult
6417,241825,T. Francois,21,Australia,61,72,Fulham,725000,6000,1638,Left,1,4,3,Medium/ High,Lean (170-185),Reserve,2018-07-01,2024,173cm,65kg,1500000,35.0,Young
6418,258601,M. Sangare,20,Mali,66,83,SV Zulte Waregem,2200000,6000,1638,Left,1,3,3,Medium/ Medium,Lean (170-185),Right Midfielder,2021-01-01,2023,180cm,74kg,5376265,10.0,Young
6419,261568,22 J. Villalobos,22,Peru,60,67,Universidad Técnica de Cajamarca,500000,500,1638,Right,1,3,3,Medium/ Medium,Lean (170-),Substitute,2021-01-01,2023,170cm,67kg,1200000,18.0,Young
6420,263954,22 S. Babkin,18,Russia,62,71,FC Lokomotiv Moscow,825000,3000,1638,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2021-04-01,2023,176cm,62kg,1500000,75.0,Young
6421,256701,D. Glass,22,Scotland,60,66,Derry City,400000,1000,1638,Right,1,3,2,High/ Medium,Lean (170-185),Left Midfielder,2021-01-01,2023,174cm,67kg,5376265,21.0,Young
6422,262985,Nuno Moreira,23,Portugal,67,75,FC Vizela,2300000,2000,1638,Left,1,3,3,High/ Medium,Lean (170-185),Left Winger,2021-07-01,2024,175cm,66kg,5200000,79.0,Adult
6423,261694,22 J. Gurr,25,England,60,63,Aberdeen,300000,1000,1638,Right,1,3,3,High/ Medium,Normal (170-185),Substitute,2021-06-21,2023,173cm,70kg,548000,21.0,Adult
6424,263801,J. Tomlinson,22,England,62,70,Peterborough United,850000,2000,1638,Left,1,5,2,High/ Medium,Lean (170-),Substitute,2021-07-29,2024,167cm,71kg,1700000,21.0,Young
6425,206286,V. Davidsen,30,Faroe Islands,62,62,Helsingborgs IF,350000,750,1638,Left,1,3,2,Medium/ Medium,Normal (170-185),Left Back,2022-01-17,2023,178cm,72kg,438000,4.0,Adult
6426,259183,22 D. Sadiković,26,Bosnia and Herzegovina,64,67,Cracovia,700000,2000,1638,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2020-10-05,2023,188cm,84kg,998000,19.0,Adult
6427,258644,O. Sijarić,20,Montenegro,64,73,FC Erzgebirge Aue,1300000,900,1638,Right,1,3,3,Medium/ Medium,Lean (170-185),Reserve,2021-07-15,2024,179cm,71kg,2100000,19.0,Young
6428,242250,G. Verón,21,Argentina,64,72,Argentinos Juniors,1300000,3000,1638,Right,1,3,3,Medium/ Low,Normal (170-185),Substitute,2020-01-01,2023,184cm,82kg,2200000,16.0,Young
6429,259120,J. Mingi,21,England,58,66,Portsmouth,425000,1000,1638,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2021-09-24,2023,173cm,67kg,829000,25.0,Young
6430,254728,P. Ayala,27,Paraguay,61,62,Guaireña FC,375000,500,1638,Right,1,3,2,Medium/ Medium,Normal (170-185),Right Central Midfielder,2022-01-01,2023,177cm,76kg,834000,30.0,Adult
6431,171620,22 A. Wordsworth,32,England,60,60,Waterford FC,190000,550,1638,Left,1,4,2,High/ Medium,Normal (185+),Central Attacking Midfielder,2021-07-08,2023,185cm,76kg,295000,8.0,Senior
6432,247741,A. Glennon,22,England,62,66,Grimsby Town,550000,2000,1638,Left,1,3,2,Medium/ Medium,Lean (170-185),Left Back,2022-07-01,2024,181cm,72kg,1000000,3.0,Young
6433,264165,D. Nunumete,20,Netherlands,60,71,SC Heerenveen,550000,1000,1638,Left,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2019-05-07,2024,175cm,65kg,908000,21.0,Young
6434,259361,F. Román Villalba,23,Paraguay,66,74,Club Atlético Aldosivi,1800000,3000,1638,Left,1,3,2,High/ Medium,Normal (170-185),Left Back,2020-09-29,2023,180cm,76kg,3000000,28.0,Adult
6435,263296,L. Gondou,21,Argentina,68,79,Club Atlético Sarmiento,2700000,4000,1638,Left,1,3,2,Medium/ Medium,Lean (185+),Substitute,2021-07-01,2025,189cm,83kg,4500000,32.0,Young
6436,263965,22 P. Pérez,23,Mexico,60,67,Club Deportivo Guadalajara,500000,6000,1638,Right,1,3,2,Medium/ Medium,Lean (170-),Substitute,2021-08-07,2025,168cm,65kg,950000,50.0,Adult
6437,262227,D. Jebbison,18,England,65,79,Sheffield United,1700000,3000,1638,Right,1,2,2,Medium/ Medium,Lean (185+),Substitute,2021-05-16,2023,190cm,78kg,4300000,36.0,Young
6438,254346,21 L. Ortíz,20,Paraguay,62,72,Club Sol de América,875000,500,1637,Right,1,3,3,High/ Medium,Normal (170-),Substitute,2019-01-01,2023,170cm,66kg,2100000,16.0,Young
6439,239125,E. Botheim,22,Norway,69,78,US Salernitana 1919,3200000,12000,1637,Right,1,3,3,High/ Medium,Normal (185+),Substitute,2022-07-07,2026,187cm,70kg,6400000,11.0,Young
6440,245018,A. Ousou,22,Sweden,72,77,SK Slavia Praha,3300000,750,1637,Right,1,3,2,High/ Medium,Normal (185+),Right Center Back,2021-07-21,2026,186cm,78kg,7500000,4.0,Young
6441,252912,22 Jofre Cherta,20,Spain,60,74,CD Mirandés,600000,1000,1637,Right,1,3,2,Medium/ Medium,Normal (170-),Reserve,2021-08-31,2023,165cm,67kg,1300000,33.0,Young
6442,253652,22 V. Castellón,31,Bolivia,67,67,Club Atlético Palmaflor,850000,500,1637,Right,1,3,3,High/ High,Normal (170-185),Substitute,2021-01-13,2023,175cm,72kg,1800000,10.0,Senior
6443,223641,T. Baumgartl,26,Germany,76,79,1. FC Union Berlin,8500000,16000,1637,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2021-01-01,2023,190cm,88kg,5376265,25.0,Adult
6444,261880,22 Juninho Rocha,23,Brazil,64,68,Club Atlético Rentistas,850000,500,1637,Left,1,3,4,Medium/ Low,Lean (170-),Left Striker,2021-04-22,2023,170cm,67kg,1900000,37.0,Adult
6445,264459,Rodrigo Valente,21,Portugal,62,71,Santa Clara,900000,1000,1637,Right,1,2,2,Medium/ Medium,Normal (170-185),Reserve,2022-07-07,2024,173cm,66kg,2100000,15.0,Young
6446,245348,Farley,28,Brazil,70,70,Tianjin Jinmen Tiger FC,1600000,6000,1637,Right,1,3,3,Medium/ Low,Normal (170-185),Right Central Midfielder,2022-04-15,2023,177cm,65kg,2500000,18.0,Adult
6447,262726,Miki Villar,25,Spain,63,66,UD Ibiza,625000,2000,1637,Right,1,3,2,Medium/ High,Lean (170-185),Substitute,2021-06-16,2023,180cm,75kg,1000000,22.0,Adult
6448,263493,M. Makarić,26,Serbia,67,70,Aalborg BK,1300000,6000,1637,Right,1,4,3,Medium/ Medium,Stocky (185+),Substitute,2021-07-16,2025,185cm,76kg,1700000,9.0,Adult
6449,262396,J. Idzes,22,Netherlands,63,69,Go Ahead Eagles,700000,2000,1637,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2020-07-20,2023,183cm,82kg,1200000,6.0,Young
6450,264422,M. Abline,19,France,68,84,Stade Rennais FC,3100000,11000,1637,Right,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2021-07-01,2025,176cm,70kg,7800000,18.0,Young
6451,254245,T. Becker,25,Germany,68,71,Holstein Kiel,1400000,7000,1637,Right,1,3,2,Medium/ Medium,Lean (185+),Right Center Back,2022-07-01,2025,190cm,81kg,2300000,17.0,Adult
6452,259144,M. Hannesbo,20,Denmark,60,69,AC Horsens,525000,2000,1637,Left,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-01-01,2023,184cm,78kg,5376265,19.0,Young
6453,209669,D. Siovas,33,Greece,74,74,Fortuna Sittard,2000000,13000,1637,Left,1,3,2,Medium/ High,Normal (185+),Left Center Back,2022-01-31,2024,191cm,83kg,3000000,33.0,Senior
6454,192774,22 K. Manolas,30,Greece,82,82,Olympiacos CFP,25000000,2000,1637,Right,3,2,2,Low/ High,Normal (185+),Left Center Back,2022-01-01,2025,189cm,83kg,52500000,40.0,Adult
6455,239334,Paulo Vitor,23,Brazil,64,72,Rio Ave FC,1300000,5000,1637,Right,1,3,3,Medium/ Medium,Normal (170-),Substitute,2021-01-01,2023,168cm,65kg,5376265,11.0,Adult
6456,221982,P. Roberts,25,England,69,72,Sunderland,1800000,9000,1637,Left,1,3,4,Medium/ Low,Lean (170-),Substitute,2022-01-21,2024,170cm,66kg,3500000,10.0,Adult
6457,248021,I. Cristea,27,Romania,70,72,FCSB (Steaua),1700000,9000,1637,Right,1,3,2,Medium/ High,Normal (170-185),Reserve,2019-02-25,2023,184cm,77kg,2400000,17.0,Adult
6458,253947,M. Mvala,28,South Africa,67,68,Mamelodi Sundowns FC,975000,500,1637,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2020-09-18,2025,176cm,72kg,2200000,34.0,Adult
6459,270476,A. Marcucci,23,Italy,62,70,Urbs Reggina 1914 ,875000,600,1637,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2020-10-05,2023,175cm,72kg,1500000,17.0,Adult
6460,255530,21 T. Krizmanić,19,Croatia,59,75,Dinamo Zagreb,575000,500,1637,Right,1,4,3,Medium/ Medium,Normal (170-185),Reserve,2019-04-06,2024,172cm,70kg,1600000,41.0,Young
6461,224280,K. Qose,27,Albania,68,69,FC Viktoria Plzeň,1200000,500,1637,Right,1,3,2,Medium/ High,Lean (185+),Substitute,2022-06-21,2024,189cm,80kg,2700000,5.0,Adult
